vehicle_id,mode,raw_data_kb,compressed_kb,compression_time_ms,distance_m,irs_gain_db,snr_db,datarate_mbps,mac_delay_ms,tx_delay_ms,prop_delay_ms,processing_delay_ms,handover_delay_ms,total_latency_ms,energy_consumption_mj,packet_success
2,semantic,1000.0,100.0,8.0,226.88261328970398,0.0,21.867049962937514,145.46864251522365,5.689454214706573,5.631454214706573,0.0007562753776323467,3.0,0.0,22.321664704790777,41.12362283730767,True
49,semantic,1000.0,100.0,8.0,230.43813072927304,0.0,20.97668505869663,139.5955920453817,5.939380140066908,5.8683801400669084,0.0007681271024309102,3.0,0.0,22.80852840723625,41.17089577433873,True
30,semantic,1000.0,100.0,8.0,250.0,0.0,18.648269607494527,124.28764949035256,6.649161739393807,6.591161739393807,0.0008333333333333333,3.0,0.0,24.24115681212095,41.31510966304772,True
24,semantic,1000.0,100.0,8.0,250.0,0.0,17.224159593716365,114.97647342716823,10.871903808557256,7.124935872371505,0.0008333333333333333,3.0,0.0,28.997673014262094,41.42161160427128,True
31,semantic,1000.0,100.0,8.0,174.86488531704276,0.0,20.32890761922225,135.32860024175105,6.163413680009849,6.053413680009848,0.0005828829510568092,3.0,0.0,23.217410242970757,41.20781481926407,True
45,semantic,1000.0,100.0,8.0,250.0,0.0,21.589584387116616,143.63750276149548,5.787245908975805,5.703245908975806,0.0008333333333333333,3.0,0.0,22.491325151284943,41.137947163517985,True
24,semantic,1000.0,100.0,8.0,250.0,0.0,24.103085957987275,160.24939431151228,5.183031802176671,5.112031802176671,0.0008333333333333333,3.0,0.0,21.295896937686674,41.019984440780554,True
26,semantic,1000.0,100.0,8.0,250.0,0.0,22.69067649381857,150.90846273713666,5.525456331351955,5.4284563313519545,0.0008333333333333333,3.0,0.0,21.95474599603724,41.083119434640075,True
32,semantic,1000.0,100.0,8.0,151.88265934236063,0.0,22.557747333514286,150.03010082032938,5.596237615790476,5.460237615790476,0.000506275531141202,3.0,0.0,22.05698150711209,41.089460634556225,True
46,semantic,1000.0,100.0,8.0,250.0,0.0,17.224159593716365,114.97647342716823,7.195935872371504,7.124935872371505,0.0008333333333333333,3.0,0.0,25.32170507807634,41.42161160427128,True
